Home Member State;Document Type;Prospectus Type;Approval or filing date;Issuer(s) Name / LEI;ISIN;EU Growth prospectus category;Host Member State(s);Last Update Date;Physical Document;Language;More Info;physical_doc_downl_url;file_name
IRELAND;Base prospectus without Final terms;Base Prospectus;17/12/2021;Nordea Bank Abp - 529900ODI3047E2LIV03;;;DENMARK,FINLAND,...;17/12/2021;downloadFile?fileId=17099470&checksum=857db6de34cf890b8f58389bee45bda9;English;details?core=esma_registers_priii_documents&docId=14235136;https://registers.esma.europa.eu/publication/downloadFile?fileId=17099470&checksum=857db6de34cf890b8f58389bee45bda9;Nordea_Bank_Abp_-_529900ODI3047E2LIV03__Base_Prospectus__17-12-2021.pdf
IRELAND;Base prospectus without Final terms;Base Prospectus;17/12/2021;Nordea Bank Abp - 529900ODI3047E2LIV03;;;DENMARK,FINLAND,...;20/12/2021;downloadFile?fileId=17124423&checksum=66f8b0482bbc3ea940ec928e7eca56f7;English;details?core=esma_registers_priii_documents&docId=14259042;https://registers.esma.europa.eu/publication/downloadFile?fileId=17124423&checksum=66f8b0482bbc3ea940ec928e7eca56f7;Nordea_Bank_Abp_-_529900ODI3047E2LIV03__Base_Prospectus__17-12-2021.pdf
GERMANY;Base prospectus without Final terms;Base Prospectus;17/12/2021;Citigroup Global Markets Europe AG - 6TJCK1B7E7UTXP528Y04;;;FINLAND,FRANCE,...;17/12/2021;downloadFile?fileId=17099688&checksum=d8480357f7fbff4238a5d80400c02479;English;details?core=esma_registers_priii_documents&docId=14235158;https://registers.esma.europa.eu/publication/downloadFile?fileId=17099688&checksum=d8480357f7fbff4238a5d80400c02479;Citigroup_Global_Markets_Europe_AG_-_6TJCK1B7E7UTXP528Y04__Base_Prospectus__17-12-2021.pdf
LUXEMBOURG;Base prospectus without Final terms;Base Prospectus;17/12/2021;ΕΘΝΙΚΗ ΤΡΑΠΕΖΑ ΤΗΣ ΕΛΛΑΔΟΣ Α.Ε. - 5UMCZOEYKCVFAW8ZLO05;;;;17/12/2021;downloadFile?fileId=17099424&checksum=866373f4c4ac9e12bc0d126fd1e65138;English;details?core=esma_registers_priii_documents&docId=14235090;https://registers.esma.europa.eu/publication/downloadFile?fileId=17099424&checksum=866373f4c4ac9e12bc0d126fd1e65138;ΕΘΝΙΚΗ_ΤΡΑΠΕΖΑ_ΤΗΣ_ΕΛΛΑΔΟΣ_ΑΕ_-_5UMCZOEYKCVFAW8ZLO05__Base_Prospectus__17-12-2021.pdf
IRELAND;Base prospectus without Final terms;Base Prospectus;17/12/2021;Emerald Capital Designated Activity Company - 635400EFR6WXWQZIP462, GANYMEDE LIMITED - 5493006TP31XLHKTVJ54, Greenshore Finance DAC - 635400WDAII7Z67DM642, JUPITER INTERNATIONAL CO. LIMITED - 5493004SBVQYF06B1N39, STARLING FINANCE PUBLIC LIMITED COMPANY - NVI3DMSREKNOTKRLVV68, Shamrock Capital Public Limited Company - 635400LCB8JCECELX429, ZAFFERANO LIMITED - 549300463KL9MLDHX065;;;;16/08/2022;downloadFile?fileId=21814833&checksum=752d3e77aad00c34fdca13fea2b450ab;English;details?core=esma_registers_priii_documents&docId=18425627;https://registers.esma.europa.eu/publication/downloadFile?fileId=21814833&checksum=752d3e77aad00c34fdca13fea2b450ab;Emerald_Capital_Designated_Activity_Company_-_635400EFR6WXWQZIP462_GANYMEDE_LIMITED_-_5493006TP31XLHKTVJ54_Greenshore_Finance_DAC_-_635400WDAII7Z67DM642_JUPITER_INTERNATIONAL_CO_LIMITED_-_5493004SBVQYF06B1N39_STARLING_FINANCE_PUBLIC_LIMITED_COMPANY_-_NVI3DMSREKNOTKRLVV68_Shamrock_Capital_Public_Limited_Company_-_635400LCB8JCECELX429_ZAFFERANO_LIMITED_-_549300463KL9MLDHX065__Base_Prospectus__17-12-2021.pdf
IRELAND;Base prospectus without Final terms;Base Prospectus;16/12/2021;Bank of Ireland Mortgage Bank - 635400LWGWFFKITHYD44;;;;16/12/2021;downloadFile?fileId=17081173&checksum=94b2b291e3145cf4f255e6e2eb339c53;English;details?core=esma_registers_priii_documents&docId=14217329;https://registers.esma.europa.eu/publication/downloadFile?fileId=17081173&checksum=94b2b291e3145cf4f255e6e2eb339c53;Bank_of_Ireland_Mortgage_Bank_-_635400LWGWFFKITHYD44__Base_Prospectus__16-12-2021.pdf
LUXEMBOURG;Base prospectus without Final terms;Base Prospectus;16/12/2021;AVINOR AS - 5967007LIEEXZX8ZW078;;;NORWAY;16/12/2021;downloadFile?fileId=17081023&checksum=6924f991f5015289b6672b00a873f24a;English;details?core=esma_registers_priii_documents&docId=14217217;https://registers.esma.europa.eu/publication/downloadFile?fileId=17081023&checksum=6924f991f5015289b6672b00a873f24a;AVINOR_AS_-_5967007LIEEXZX8ZW078__Base_Prospectus__16-12-2021.pdf
PORTUGAL;Base prospectus without Final terms;Base Prospectus;16/12/2021;BANCO BPI S.A. - 3DM5DPGI3W6OU6GJ4N92;;;;20/12/2021;downloadFile?fileId=17124364&checksum=41cad7512871da5b6406fa45d2a01d0e;English;details?core=esma_registers_priii_documents&docId=14258983;https://registers.esma.europa.eu/publication/downloadFile?fileId=17124364&checksum=41cad7512871da5b6406fa45d2a01d0e;BANCO_BPI_SA_-_3DM5DPGI3W6OU6GJ4N92__Base_Prospectus__16-12-2021.pdf
IRELAND;Base prospectus without Final terms;Base Prospectus;15/12/2021;FERROVIE DELLO STATO ITALIANE S.P.A. - 549300J4SXC5ALCJM731;;;;15/12/2021;downloadFile?fileId=17058857&checksum=9e035506425441ee53098da621d53ee1;English;details?core=esma_registers_priii_documents&docId=14198604;https://registers.esma.europa.eu/publication/downloadFile?fileId=17058857&checksum=9e035506425441ee53098da621d53ee1;FERROVIE_DELLO_STATO_ITALIANE_SPA_-_549300J4SXC5ALCJM731__Base_Prospectus__15-12-2021.pdf
SWEDEN;Base prospectus without Final terms;Base Prospectus;15/12/2021;Stabelo Fund 1 AB (publ) - 549300RZJDOA8F9V8A87;;;;15/12/2021;downloadFile?fileId=17058805&checksum=1128bcecfbe22327515978b4e88cea74;English;details?core=esma_registers_priii_documents&docId=14198553;https://registers.esma.europa.eu/publication/downloadFile?fileId=17058805&checksum=1128bcecfbe22327515978b4e88cea74;Stabelo_Fund_1_AB_(publ)_-_549300RZJDOA8F9V8A87__Base_Prospectus__15-12-2021.pdf
FRANCE;Base prospectus without Final terms;Base Prospectus;14/12/2021;SOCIETE GENERALE - O2RNE8IBXP4R0TD8PU41;;;LUXEMBOURG;15/12/2021;downloadFile?fileId=17058841&checksum=d73414c62dd05201e691ea8ab0146c75;English;details?core=esma_registers_priii_documents&docId=14198588;https://registers.esma.europa.eu/publication/downloadFile?fileId=17058841&checksum=d73414c62dd05201e691ea8ab0146c75;SOCIETE_GENERALE_-_O2RNE8IBXP4R0TD8PU41__Base_Prospectus__14-12-2021.pdf
LUXEMBOURG;Base prospectus without Final terms;Base Prospectus;13/12/2021;BANCA AKROS SPA - 549300GRXFI7D6PNEA68;;;AUSTRIA,FRANCE,...;13/12/2021;downloadFile?fileId=17018652&checksum=36615bc1a511035cac27a448cb5027bb;English;details?core=esma_registers_priii_documents&docId=14159544;https://registers.esma.europa.eu/publication/downloadFile?fileId=17018652&checksum=36615bc1a511035cac27a448cb5027bb;BANCA_AKROS_SPA_-_549300GRXFI7D6PNEA68__Base_Prospectus__13-12-2021.pdf
LUXEMBOURG;Base prospectus without Final terms;Base Prospectus;13/12/2021;SG Issuer - 549300QNMDBVTHX8H127;;;BELGIUM,DENMARK,...;13/12/2021;downloadFile?fileId=17018710&checksum=3385ea79e8b7144254feed4242f9ded7;English;details?core=esma_registers_priii_documents&docId=14159602;https://registers.esma.europa.eu/publication/downloadFile?fileId=17018710&checksum=3385ea79e8b7144254feed4242f9ded7;SG_Issuer_-_549300QNMDBVTHX8H127__Base_Prospectus__13-12-2021.pdf
IRELAND;Base prospectus without Final terms;Base Prospectus;10/12/2021;CITIGROUP GLOBAL MARKETS HOLDINGS INC. - 82VOJDD5PTRDMVVMGV31, Citigroup Global Markets Funding Luxembourg SCA - 549300EVRWDWFJUNNP53;;;;10/12/2021;downloadFile?fileId=16992247&checksum=e471c4ebf41d93ed451e17affa90946e;English;details?core=esma_registers_priii_documents&docId=14133538;https://registers.esma.europa.eu/publication/downloadFile?fileId=16992247&checksum=e471c4ebf41d93ed451e17affa90946e;CITIGROUP_GLOBAL_MARKETS_HOLDINGS_INC_-_82VOJDD5PTRDMVVMGV31_Citigroup_Global_Markets_Funding_Luxembourg_SCA_-_549300EVRWDWFJUNNP53__Base_Prospectus__10-12-2021.pdf
FRANCE;Base prospectus without Final terms;Base Prospectus;10/12/2021;VEOLIA ENVIRONNEMENT - 969500LENY69X51OOT31;;;;13/12/2021;downloadFile?fileId=17019219&checksum=0b1e01ecd7e956197bb2f168a214ad8f;English;details?core=esma_registers_priii_documents&docId=14159955;https://registers.esma.europa.eu/publication/downloadFile?fileId=17019219&checksum=0b1e01ecd7e956197bb2f168a214ad8f;VEOLIA_ENVIRONNEMENT_-_969500LENY69X51OOT31__Base_Prospectus__10-12-2021.pdf
IRELAND;Base prospectus without Final terms;Base Prospectus;10/12/2021;AIB MORTGAGE BANK - 549300CGO72ED3XVUZ04;;;;10/12/2021;downloadFile?fileId=16992184&checksum=d5310a2a2016a95b4fb0b2931402fba4;English;details?core=esma_registers_priii_documents&docId=14133475;https://registers.esma.europa.eu/publication/downloadFile?fileId=16992184&checksum=d5310a2a2016a95b4fb0b2931402fba4;AIB_MORTGAGE_BANK_-_549300CGO72ED3XVUZ04__Base_Prospectus__10-12-2021.pdf
SWEDEN;Base prospectus without Final terms;Base Prospectus;10/12/2021;Valour Inc. - 9845001E5QX8B53C0N90;;;AUSTRIA,BELGIUM,...;10/12/2021;downloadFile?fileId=16992285&checksum=be9d915ebfb43b9d252f2f8b6b60262d;English;details?core=esma_registers_priii_documents&docId=14133576;https://registers.esma.europa.eu/publication/downloadFile?fileId=16992285&checksum=be9d915ebfb43b9d252f2f8b6b60262d;Valour_Inc_-_9845001E5QX8B53C0N90__Base_Prospectus__10-12-2021.pdf
IRELAND;Base prospectus without Final terms;Base Prospectus;09/12/2021;WILLOW NO. 2 (CAYMAN) LIMITED - 5493000ZVO8TJSZP8S02, WILLOW NO.2 (IRELAND) PUBLIC LIMITED COMPANY - 549300B0B1XTFDS6V025, Willow No. 1 (Luxembourg) S.A. - 549300QOELDX8FRFUH86;;;AUSTRIA,BELGIUM,...;09/12/2021;downloadFile?fileId=16969494&checksum=76a4a80c4acd59596cb0540ddbc0552b;English;details?core=esma_registers_priii_documents&docId=14111330;https://registers.esma.europa.eu/publication/downloadFile?fileId=16969494&checksum=76a4a80c4acd59596cb0540ddbc0552b;WILLOW_NO_2_(CAYMAN)_LIMITED_-_5493000ZVO8TJSZP8S02_WILLOW_NO2_(IRELAND)_PUBLIC_LIMITED_COMPANY_-_549300B0B1XTFDS6V025_Willow_No_1_(Luxembourg)_SA_-_549300QOELDX8FRFUH86__Base_Prospectus__09-12-2021.pdf
IRELAND;Base prospectus without Final terms;Base Prospectus;09/12/2021;WILLOW NO. 2 (CAYMAN) LIMITED - 5493000ZVO8TJSZP8S02, WILLOW NO.2 (IRELAND) PUBLIC LIMITED COMPANY - 549300B0B1XTFDS6V025, Willow No. 1 (Luxembourg) S.A. - 549300QOELDX8FRFUH86;;;AUSTRIA,BELGIUM,...;09/12/2021;downloadFile?fileId=16969342&checksum=819d772c686246efddfb7a499597f6db;English;details?core=esma_registers_priii_documents&docId=14111178;https://registers.esma.europa.eu/publication/downloadFile?fileId=16969342&checksum=819d772c686246efddfb7a499597f6db;WILLOW_NO_2_(CAYMAN)_LIMITED_-_5493000ZVO8TJSZP8S02_WILLOW_NO2_(IRELAND)_PUBLIC_LIMITED_COMPANY_-_549300B0B1XTFDS6V025_Willow_No_1_(Luxembourg)_SA_-_549300QOELDX8FRFUH86__Base_Prospectus__09-12-2021.pdf
NETHERLANDS;Base prospectus without Final terms;Base Prospectus;09/12/2021;Nationale-Nederlanden Bank N.V. - 724500BICUQ0LF1AH770;;;;09/12/2021;downloadFile?fileId=16969285&checksum=14ef0ac137ae1521ffc38ce20b0fb79d;English;details?core=esma_registers_priii_documents&docId=14111112;https://registers.esma.europa.eu/publication/downloadFile?fileId=16969285&checksum=14ef0ac137ae1521ffc38ce20b0fb79d;Nationale-Nederlanden_Bank_NV_-_724500BICUQ0LF1AH770__Base_Prospectus__09-12-2021.pdf
IRELAND;Base prospectus without Final terms;Base Prospectus;09/12/2021;Al Ahli Bank of Kuwait (Kuwait Shareholding Co.) - 254900PGVVLJTOEWLL80;;;;09/12/2021;downloadFile?fileId=16969545&checksum=7dfbdb42add8105c99fe962c1f209740;English;details?core=esma_registers_priii_documents&docId=14111381;https://registers.esma.europa.eu/publication/downloadFile?fileId=16969545&checksum=7dfbdb42add8105c99fe962c1f209740;Al_Ahli_Bank_of_Kuwait_(Kuwait_Shareholding_Co)_-_254900PGVVLJTOEWLL80__Base_Prospectus__09-12-2021.pdf
IRELAND;Base prospectus without Final terms;Base Prospectus;09/12/2021;FCE BANK PLC - TU5V87TL5Q0UV1EW4H93;;;;09/12/2021;downloadFile?fileId=16969549&checksum=cacfdc57d39824bde32ab86fad44a363;English;details?core=esma_registers_priii_documents&docId=14111385;https://registers.esma.europa.eu/publication/downloadFile?fileId=16969549&checksum=cacfdc57d39824bde32ab86fad44a363;FCE_BANK_PLC_-_TU5V87TL5Q0UV1EW4H93__Base_Prospectus__09-12-2021.pdf
NORWAY;Base prospectus without Final terms;Base Prospectus;08/12/2021;SMÅKRAFT AS - 549300IG13IP3OK19V41;;;;03/01/2022;downloadFile?fileId=17288106&checksum=2e9abd473bd0aabd36b620e132b5cf2d;English;details?core=esma_registers_priii_documents&docId=14409163;https://registers.esma.europa.eu/publication/downloadFile?fileId=17288106&checksum=2e9abd473bd0aabd36b620e132b5cf2d;SMÅKRAFT_AS_-_549300IG13IP3OK19V41__Base_Prospectus__08-12-2021.pdf
NORWAY;Base prospectus without Final terms;Base Prospectus;08/12/2021;Bonheur ASA - 213800HOQE1B34SUA323;;;;03/01/2022;downloadFile?fileId=17288109&checksum=9a74cfc8151c53efa2b7fa7f883bd41a;English;details?core=esma_registers_priii_documents&docId=14409166;https://registers.esma.europa.eu/publication/downloadFile?fileId=17288109&checksum=9a74cfc8151c53efa2b7fa7f883bd41a;Bonheur_ASA_-_213800HOQE1B34SUA323__Base_Prospectus__08-12-2021.pdf
SWEDEN;Base prospectus without Final terms;Base Prospectus;07/12/2021;NORDAX BANK AB (PUBL) - 21380057HUGFEAF25W84;;;;08/12/2021;downloadFile?fileId=16945810&checksum=780f2ad2427df6f8b8bdb9ad81e79da9;English;details?core=esma_registers_priii_documents&docId=14088028;https://registers.esma.europa.eu/publication/downloadFile?fileId=16945810&checksum=780f2ad2427df6f8b8bdb9ad81e79da9;NORDAX_BANK_AB_(PUBL)_-_21380057HUGFEAF25W84__Base_Prospectus__07-12-2021.pdf
IRELAND;Base prospectus without Final terms;Base Prospectus;07/12/2021;LEVERAGE SHARES PUBLIC LIMITED COMPANY - 635400TLFJSNHVSOFH59;;;BELGIUM,FRANCE,...;08/12/2021;downloadFile?fileId=16945827&checksum=a9452bbf7198d234f468f666c34781f9;English;details?core=esma_registers_priii_documents&docId=14088045;https://registers.esma.europa.eu/publication/downloadFile?fileId=16945827&checksum=a9452bbf7198d234f468f666c34781f9;LEVERAGE_SHARES_PUBLIC_LIMITED_COMPANY_-_635400TLFJSNHVSOFH59__Base_Prospectus__07-12-2021.pdf
IRELAND;Base prospectus without Final terms;Base Prospectus;06/12/2021;WISDOMTREE HEDGED COMMODITY SECURITIES LIMITED - 21380027D6CN9S37B135;;;AUSTRIA,DENMARK,...;06/12/2021;downloadFile?fileId=16896231&checksum=dbaabf557b8da000dd3807208a7ef3f5;English;details?core=esma_registers_priii_documents&docId=14041522;https://registers.esma.europa.eu/publication/downloadFile?fileId=16896231&checksum=dbaabf557b8da000dd3807208a7ef3f5;WISDOMTREE_HEDGED_COMMODITY_SECURITIES_LIMITED_-_21380027D6CN9S37B135__Base_Prospectus__06-12-2021.pdf
IRELAND;Base prospectus without Final terms;Base Prospectus;03/12/2021;MEDIOBANCA - BANCA DI CREDITO FINANZIARIO S.P.A. - PSNL19R2RXX5U3QWHI44, MEDIOBANCA INTERNATIONAL (LUXEMBOURG) S.A. - 549300DV870NBWY5W279;;;FRANCE,ITALY,...;06/12/2021;downloadFile?fileId=16896130&checksum=0c5967d77dbeae8e7529cb512a06f7bb;English;details?core=esma_registers_priii_documents&docId=14041424;https://registers.esma.europa.eu/publication/downloadFile?fileId=16896130&checksum=0c5967d77dbeae8e7529cb512a06f7bb;MEDIOBANCA_-_BANCA_DI_CREDITO_FINANZIARIO_SPA_-_PSNL19R2RXX5U3QWHI44_MEDIOBANCA_INTERNATIONAL_(LUXEMBOURG)_SA_-_549300DV870NBWY5W279__Base_Prospectus__03-12-2021.pdf
FRANCE;Base prospectus without Final terms;Base Prospectus;03/12/2021;KERING - 549300VGEJKB7SVUZR78;;;;06/12/2021;downloadFile?fileId=16896207&checksum=27cd4ed434e963b97023ebe12b036c80;English;details?core=esma_registers_priii_documents&docId=14041501;https://registers.esma.europa.eu/publication/downloadFile?fileId=16896207&checksum=27cd4ed434e963b97023ebe12b036c80;KERING_-_549300VGEJKB7SVUZR78__Base_Prospectus__03-12-2021.pdf
LUXEMBOURG;Base prospectus without Final terms;Base Prospectus;03/12/2021;NATURGY CAPITAL MARKETS, S.A. - 959800DJELPWX1LAT467, NATURGY FINANCE B.V. - 2138005FTXOJUBQ5J563;;;;03/12/2021;downloadFile?fileId=16863473&checksum=cc4b577ec972ca9f2372b5a6ea916e4d;English;details?core=esma_registers_priii_documents&docId=14009977;https://registers.esma.europa.eu/publication/downloadFile?fileId=16863473&checksum=cc4b577ec972ca9f2372b5a6ea916e4d;NATURGY_CAPITAL_MARKETS_SA_-_959800DJELPWX1LAT467_NATURGY_FINANCE_BV_-_2138005FTXOJUBQ5J563__Base_Prospectus__03-12-2021.pdf
LUXEMBOURG;Base prospectus without Final terms;Base Prospectus;02/12/2021;Ing Bank Hipoteczny S.A. - 2594006G5AW3PX0GET92;;;POLAND;02/12/2021;downloadFile?fileId=16839890&checksum=1add1c74611ce3f736aa9e18544ff66a;English;details?core=esma_registers_priii_documents&docId=13986802;https://registers.esma.europa.eu/publication/downloadFile?fileId=16839890&checksum=1add1c74611ce3f736aa9e18544ff66a;Ing_Bank_Hipoteczny_SA_-_2594006G5AW3PX0GET92__Base_Prospectus__02-12-2021.pdf
LUXEMBOURG;Base prospectus without Final terms;Base Prospectus;01/12/2021;VOLKSWAGEN AKTIENGESELLSCHAFT - 529900NNUPAGGOMPXZ31, VOLKSWAGEN GROUP OF AMERICA FINANCE, LLC - 5493002SQ1AVQBY41K40, VW CREDIT CANADA, INC. - 5493008EKOD7VIY3LM85, Volkswagen International Finance N.V. - 5299004PWNHKYTR23649;;;;02/12/2021;downloadFile?fileId=16839514&checksum=fa7d20f324b9dbd10a69419d56a54d77;English;details?core=esma_registers_priii_documents&docId=13986602;https://registers.esma.europa.eu/publication/downloadFile?fileId=16839514&checksum=fa7d20f324b9dbd10a69419d56a54d77;VOLKSWAGEN_AKTIENGESELLSCHAFT_-_529900NNUPAGGOMPXZ31_VOLKSWAGEN_GROUP_OF_AMERICA_FINANCE_LLC_-_5493002SQ1AVQBY41K40_VW_CREDIT_CANADA_INC_-_5493008EKOD7VIY3LM85_Volkswagen_International_Finance_NV_-_5299004PWNHKYTR23649__Base_Prospectus__01-12-2021.pdf
LATVIA;Base prospectus without Final terms;Base Prospectus;30/11/2021;CITADELE BANKA, AKCIJU SABIEDRĪBA - 2138009Y59EAR7H1UO97;;;ESTONIA,LITHUANIA;30/11/2021;downloadFile?fileId=16789356&checksum=32feb4bfd9aad44e40b9fd287675d7d0;English;details?core=esma_registers_priii_documents&docId=13938161;https://registers.esma.europa.eu/publication/downloadFile?fileId=16789356&checksum=32feb4bfd9aad44e40b9fd287675d7d0;CITADELE_BANKA_AKCIJU_SABIEDRĪBA_-_2138009Y59EAR7H1UO97__Base_Prospectus__30-11-2021.pdf
IRELAND;Base prospectus without Final terms;Base Prospectus;30/11/2021;Stadshypotek AB - 549300UOX05QGUJJ5707;;;;30/11/2021;downloadFile?fileId=16789289&checksum=9f731311f1cc7a6161a35669fc655430;English;details?core=esma_registers_priii_documents&docId=13938094;https://registers.esma.europa.eu/publication/downloadFile?fileId=16789289&checksum=9f731311f1cc7a6161a35669fc655430;Stadshypotek_AB_-_549300UOX05QGUJJ5707__Base_Prospectus__30-11-2021.pdf
IRELAND;Base prospectus without Final terms;Base Prospectus;30/11/2021;WISDOMTREE METAL SECURITIES LIMITED - 213800QFA5KMBW5CVX71;;;AUSTRIA,BELGIUM,...;01/12/2021;downloadFile?fileId=16814094&checksum=a37546524453c163767c788667fc99ad;English;details?core=esma_registers_priii_documents&docId=13961962;https://registers.esma.europa.eu/publication/downloadFile?fileId=16814094&checksum=a37546524453c163767c788667fc99ad;WISDOMTREE_METAL_SECURITIES_LIMITED_-_213800QFA5KMBW5CVX71__Base_Prospectus__30-11-2021.pdf
IRELAND;Base prospectus without Final terms;Base Prospectus;30/11/2021;HSBC BANK PLC - MP6I5ZYZBEU3UXPYFY54;;;BELGIUM,FRANCE,...;01/12/2021;downloadFile?fileId=16814116&checksum=8377eb349fd4ac486df5173044f4c2b9;English;details?core=esma_registers_priii_documents&docId=13961984;https://registers.esma.europa.eu/publication/downloadFile?fileId=16814116&checksum=8377eb349fd4ac486df5173044f4c2b9;HSBC_BANK_PLC_-_MP6I5ZYZBEU3UXPYFY54__Base_Prospectus__30-11-2021.pdf
LUXEMBOURG;Base prospectus without Final terms;Base Prospectus;29/11/2021;SNAM S.P.A. - 8156002278562044AF79;;;;29/11/2021;downloadFile?fileId=16769879&checksum=81ef4a0188646dbaf0b88a44ec29afff;English;details?core=esma_registers_priii_documents&docId=13918850;https://registers.esma.europa.eu/publication/downloadFile?fileId=16769879&checksum=81ef4a0188646dbaf0b88a44ec29afff;SNAM_SPA_-_8156002278562044AF79__Base_Prospectus__29-11-2021.pdf
IRELAND;Base prospectus without Final terms;Base Prospectus;29/11/2021;GPF Metals PLC - 635400GOSP3D7JDGKZ62;;;AUSTRIA,BELGIUM,...;30/11/2021;downloadFile?fileId=16789105&checksum=d913a7a1603d71f59d8f93244dc91af3;English;details?core=esma_registers_priii_documents&docId=13937911;https://registers.esma.europa.eu/publication/downloadFile?fileId=16789105&checksum=d913a7a1603d71f59d8f93244dc91af3;GPF_Metals_PLC_-_635400GOSP3D7JDGKZ62__Base_Prospectus__29-11-2021.pdf
ESTONIA;Base prospectus without Final terms;Base Prospectus;29/11/2021;AS INBANK - 2138005M92IEIQVEL297;EE3300002302;;;30/11/2021;downloadFile?fileId=16789078&checksum=403f68a1cb1d636b2c1ac50d54b78b07;English;details?core=esma_registers_priii_documents&docId=13937885;https://registers.esma.europa.eu/publication/downloadFile?fileId=16789078&checksum=403f68a1cb1d636b2c1ac50d54b78b07;AS_INBANK_-_2138005M92IEIQVEL297__Base_Prospectus__29-11-2021.pdf
LIECHTENSTEIN;Base prospectus without Final terms;Base Prospectus;26/11/2021;Bitcoin Capital AG - 506700IC5128G2S3E076;;;AUSTRIA,BELGIUM,...;01/12/2021;downloadFile?fileId=16814864&checksum=e0abb20baf5906429b609caa41f2d00c;English;details?core=esma_registers_priii_documents&docId=13962262;https://registers.esma.europa.eu/publication/downloadFile?fileId=16814864&checksum=e0abb20baf5906429b609caa41f2d00c;Bitcoin_Capital_AG_-_506700IC5128G2S3E076__Base_Prospectus__26-11-2021.pdf
